"locus"	"pdbid"	"qstart2"	"qend2"	"sstart2"	"send2"	"strain_type"	"p_value"
"YDR454C"	"1ex6@A"	1	184	2	185	"Wine"	"0.8819"
"YDR454C"	"1ex6@B"	1	184	2	185	"Wine"	"0.9098"
"YJR121W"	"3ofn@E"	1	469	40	508	"Wine"	"0.0161"
"YJR121W"	"3ofn@W"	1	468	41	508	"Wine"	"0.0139"
"YJR121W"	"3zia@D"	1	466	39	504	"Wine"	"0.0128"
"YJR121W"	"3zia@E"	1	464	41	504	"Wine"	"0.014"
"YJR121W"	"3zia@F"	1	465	40	504	"Wine"	"0.0147"
"YJR121W"	"3zia@N"	1	466	39	504	"Wine"	"0.0164"
"YJR121W"	"3zia@O"	1	464	41	504	"Wine"	"0.015"
"YJR121W"	"3zia@P"	1	465	40	504	"Wine"	"0.014"
"YJR121W"	"3oe7@E"	1	468	41	508	"Wine"	"0.0108"
"YJR121W"	"3oe7@N"	1	470	39	508	"Wine"	"0.0141"
"YJR121W"	"3oe7@W"	1	467	41	507	"Wine"	"0.0119"
"YJR121W"	"3oee@D"	1	466	39	504	"Wine"	"0.016"
"YJR121W"	"3oee@E"	1	464	41	504	"Wine"	"0.0156"
"YJR121W"	"3oee@F"	1	465	40	504	"Wine"	"0.0153"
"YJR121W"	"3oee@W"	1	467	41	507	"Wine"	"0.0159"
"YJR121W"	"2hld@D"	1	466	39	504	"Wine"	"0.0138"
"YJR121W"	"2hld@E"	1	464	41	504	"Wine"	"0.0136"
"YJR121W"	"2hld@F"	1	465	40	504	"Wine"	"0.0149"
"YJR121W"	"2hld@M"	1	466	39	504	"Wine"	"0.0139"
"YJR121W"	"2hld@N"	1	467	39	505	"Wine"	"0.0152"
"YJR121W"	"2hld@O"	1	467	40	506	"Wine"	"0.0137"
"YJR121W"	"2hld@W"	1	467	41	507	"Wine"	"0.0149"
"YGL018C"	"3uo3@A"	1	174	8	181	"Wine"	"0.3819"
"YDR513W"	"3d4m@A"	1	109	35	143	"Wine"	"NA"
"YDR513W"	"3ctg@A"	1	108	36	143	"Wine"	"NA"
"YDR513W"	"3ctf@A"	1	108	36	143	"Wine"	"NA"
"YPL135W"	"5tre@a"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@b"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@c"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@d"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@e"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@f"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@g"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@h"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@i"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@j"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@k"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@l"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@m"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@n"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@o"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@p"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@q"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@r"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@s"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@t"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@u"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@v"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@w"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5tre@x"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@a"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@b"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@c"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@d"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@e"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@f"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@g"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@h"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@i"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@j"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@k"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@l"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@m"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@n"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@o"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@p"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@q"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@r"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@s"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@t"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@u"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@v"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@w"	5	142	28	165	"Wine"	"NA"
"YPL135W"	"5t0v@x"	5	142	28	165	"Wine"	"NA"
"YKL024C"	"1ukz@A"	1	194	9	202	"Wine"	"0.2417"
"YKL024C"	"1uky@A"	1	194	9	202	"Wine"	"0.2514"
"YJL153C"	"1p1k@A"	1	521	9	529	"Wine"	"0.7765"
"YJL153C"	"1jki@A"	1	521	9	529	"Wine"	"0.7756"
"YJL153C"	"1jki@B"	1	520	10	529	"Wine"	"0.7924"
"YJL153C"	"1p1j@A"	1	521	9	529	"Wine"	"0.7948"
"YJL153C"	"1rm0@A"	1	521	9	529	"Wine"	"0.7752"
"YNL113W"	"4c3h@K"	9	103	48	142	"Wine"	"NA"
"YNL113W"	"4c3j@K"	9	103	48	142	"Wine"	"NA"
"YNL113W"	"4c2m@K"	7	101	48	142	"Wine"	"NA"
"YNL113W"	"4c2m@Z"	6	100	48	142	"Wine"	"NA"
"YNL113W"	"4c3i@K"	9	103	48	142	"Wine"	"NA"
"YNL113W"	"6eu3@K"	7	101	48	142	"Wine"	"NA"
"YOR126C"	"3mil@A"	1	238	1	238	"Wine"	"0.7621"
"YOR126C"	"3mil@B"	1	234	1	234	"Wine"	"0.7573"
"YMR099C"	"2ciq@A"	1	285	2	286	"Wine"	"0.5162"
"YMR099C"	"2cis@A"	1	284	2	285	"Wine"	"0.5008"
"YMR099C"	"2cir@A"	1	284	2	285	"Wine"	"0.5034"
"YOR207C"	"6eu3@B"	1	1114	36	1149	"Wine"	"0.333"
"YDR533C"	"4qyx@A"	1	231	2	232	"Wine"	"0.9124"
"YBR249C"	"1hfb@C"	1	334	23	356	"Wine"	"0.7875"
"YBR249C"	"1hfb@F"	1	334	23	356	"Wine"	"0.7967"
"YGL070C"	"3m3y@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"4bxx@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"6bm4@I"	1	115	2	116	"Wine"	"NA"
"YGL070C"	"6blp@I"	1	115	2	116	"Wine"	"NA"
"YGL070C"	"3s1n@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"3rzd@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"3s2d@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"5sva@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"3cqz@I"	1	121	2	122	"Wine"	"NA"
"YGL070C"	"1twg@I"	1	121	1	121	"Wine"	"NA"
"YGL070C"	"4by7@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"3hou@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"3hou@U"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"1i6h@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"3gtl@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"1twf@I"	1	122	1	122	"Wine"	"NA"
"YGL070C"	"1i50@I"	1	122	1	122	"Wine"	"NA"
"YGL070C"	"2nvt@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"1twa@I"	1	121	1	121	"Wine"	"NA"
"YGL070C"	"3s14@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"3s15@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"4y7n@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"2nvq@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"3s1q@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"3po3@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"3s16@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"3s2h@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"6bqf@I"	1	115	2	116	"Wine"	"NA"
"YGL070C"	"1twc@I"	1	121	1	121	"Wine"	"NA"
"YGL070C"	"3po2@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"3rzo@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"3s1m@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"1i3q@I"	1	122	1	122	"Wine"	"NA"
"YGL070C"	"3s1r@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"3s17@I"	1	119	2	120	"Wine"	"NA"
"YGL070C"	"1k83@I"	1	122	1	122	"Wine"	"NA"
"YDR529C"	"4pd4@G"	1	126	2	127	"Wine"	"NA"
"YDR529C"	"2ibz@F"	1	111	3	113	"Wine"	"NA"
"YDR529C"	"1kyo@G"	1	125	3	127	"Wine"	"NA"
"YDR529C"	"1kyo@R"	1	125	3	127	"Wine"	"NA"
"YDR529C"	"1p84@G"	1	111	3	113	"Wine"	"NA"
"YDR529C"	"3cx5@G"	1	112	2	113	"Wine"	"NA"
"YDR529C"	"3cx5@R"	1	112	2	113	"Wine"	"NA"
"YDR529C"	"1kb9@G"	1	111	3	113	"Wine"	"NA"
"YDR529C"	"1ezv@F"	1	111	3	113	"Wine"	"NA"
"YDR529C"	"3cxh@G"	1	111	3	113	"Wine"	"NA"
"YDR529C"	"3cxh@R"	1	111	3	113	"Wine"	"NA"
"YMR301C"	"4myh@A"	1	593	98	690	"Wine"	"0.378"
"YMR301C"	"4myh@B"	1	593	98	690	"Wine"	"0.3991"
"YMR301C"	"4myh@C"	1	593	98	690	"Wine"	"0.4137"
"YMR301C"	"4myc@A"	1	593	98	690	"Wine"	"0.4081"
"YMR301C"	"4myc@B"	1	593	98	690	"Wine"	"0.4116"
"YMR301C"	"4myc@C"	1	593	98	690	"Wine"	"0.4077"
"YGL040C"	"1gjp@A"	1	339	1	339	"Wine"	"0.9547"
"YGL040C"	"1ohl@A"	1	339	1	339	"Wine"	"0.9598"
"YGL040C"	"1eb3@A"	1	339	1	339	"Wine"	"0.9586"
"YGL040C"	"1w31@A"	1	339	1	339	"Wine"	"0.9601"
"YGL040C"	"1h7n@A"	1	339	1	339	"Wine"	"0.9612"
"YGL040C"	"1h7r@A"	1	339	1	339	"Wine"	"0.9586"
"YGL040C"	"1h7o@A"	1	339	1	339	"Wine"	"0.958"
"YGL040C"	"1h7p@A"	1	339	1	339	"Wine"	"0.9585"
"YLR286C"	"2uy3@A"	1	282	26	307	"Wine"	"0.0389"
"YLR286C"	"4txe@A"	1	283	25	307	"Wine"	"0.0334"
"YOR334W"	"3rkg@A"	1	256	48	303	"Wine"	"NA"
"YNL248C"	"4c2m@M"	1	108	8	115	"Wine"	"NA"
"YNL229C"	"1jzr@C"	1	255	100	354	"Wine"	"NA"
"YNL229C"	"1jzr@D"	1	259	96	354	"Wine"	"NA"
"YNL229C"	"1g6y@A"	1	242	109	350	"Wine"	"NA"
"YNL229C"	"1g6y@B"	1	256	98	353	"Wine"	"NA"
"YNL229C"	"1g6w@C"	1	254	100	353	"Wine"	"NA"
"YNL229C"	"1g6w@D"	1	258	96	353	"Wine"	"NA"
"YNL229C"	"1k0b@C"	1	254	100	353	"Wine"	"NA"
"YNL229C"	"1k0b@D"	1	258	96	353	"Wine"	"NA"
"YCL035C"	"3c1r@A"	2	96	1	95	"Wine"	"NA"
"YCL035C"	"3c1s@A"	1	92	2	93	"Wine"	"NA"
"YOL005C"	"3m3y@K"	1	114	1	114	"Wine"	"0.7949"
"YOL005C"	"6bm4@K"	1	114	1	114	"Wine"	"0.7886"
"YOL005C"	"6blp@K"	1	114	1	114	"Wine"	"0.79"
"YOL005C"	"3s1n@K"	1	114	1	114	"Wine"	"0.7859"
"YOL005C"	"3rzd@K"	1	114	1	114	"Wine"	"0.7924"
"YOL005C"	"3s2d@K"	1	114	1	114	"Wine"	"0.782"
"YOL005C"	"3cqz@K"	1	113	2	114	"Wine"	"0.7847"
"YOL005C"	"1twg@K"	1	114	1	114	"Wine"	"0.7867"
"YOL005C"	"3hou@K"	1	114	1	114	"Wine"	"0.7829"
"YOL005C"	"3hou@W"	1	114	1	114	"Wine"	"0.7842"
"YOL005C"	"1i6h@K"	1	114	1	114	"Wine"	"0.7879"
"YOL005C"	"3gtl@K"	1	114	1	114	"Wine"	"0.7818"
"YOL005C"	"1twf@K"	1	114	1	114	"Wine"	"0.7889"
"YOL005C"	"1i50@K"	1	114	1	114	"Wine"	"0.7793"
"YOL005C"	"2nvt@K"	1	114	1	114	"Wine"	"0.7795"
"YOL005C"	"1twa@K"	1	114	1	114	"Wine"	"0.7855"
"YOL005C"	"3s14@K"	1	114	1	114	"Wine"	"0.7747"
"YOL005C"	"3s15@K"	1	114	1	114	"Wine"	"0.7858"
"YOL005C"	"4y7n@K"	1	114	1	114	"Wine"	"0.7879"
"YOL005C"	"2nvq@K"	1	114	1	114	"Wine"	"0.7912"
"YOL005C"	"3s1q@K"	1	114	1	114	"Wine"	"0.7933"
"YOL005C"	"5ot2@K"	1	114	1	114	"Wine"	"0.7725"
"YOL005C"	"3po3@K"	1	114	1	114	"Wine"	"0.7774"
"YOL005C"	"3s16@K"	1	114	1	114	"Wine"	"0.7886"
"YOL005C"	"3s2h@K"	1	114	1	114	"Wine"	"0.784"
"YOL005C"	"6bqf@K"	1	114	1	114	"Wine"	"0.7885"
"YOL005C"	"1twc@K"	1	114	1	114	"Wine"	"0.7856"
"YOL005C"	"3rzo@K"	1	114	1	114	"Wine"	"0.7748"
"YOL005C"	"3s1m@K"	1	114	1	114	"Wine"	"0.79"
"YOL005C"	"3j1n@K"	1	114	1	114	"Wine"	"0.7827"
"YOL005C"	"1i3q@K"	1	114	1	114	"Wine"	"0.7785"
"YOL005C"	"3s1r@K"	1	114	1	114	"Wine"	"0.7825"
"YOL005C"	"3s17@K"	1	114	1	114	"Wine"	"0.7839"
"YOL005C"	"1k83@K"	1	114	1	114	"Wine"	"0.7782"
"YLR011W"	"1t0i@A"	1	179	1	179	"Wine"	"0.8289"
"YDR256C"	"1a4e@A"	1	485	15	499	"Wine"	"0.0524"
"YDR256C"	"1a4e@B"	1	485	15	499	"Wine"	"0.0565"
"YDR256C"	"1a4e@C"	1	485	15	499	"Wine"	"0.0567"
"YDR256C"	"1a4e@D"	1	485	15	499	"Wine"	"0.0544"
"YBR011C"	"1m38@A"	1	276	2	277	"Wine"	"0.4551"
"YBR011C"	"1m38@B"	1	276	2	277	"Wine"	"0.454"
"YDR050C"	"7tim@A"	1	244	2	245	"Wine"	"NA"
"YDR050C"	"7tim@B"	1	244	2	245	"Wine"	"NA"
"YDR050C"	"2ypi@A"	1	244	2	245	"Wine"	"NA"
"YDR050C"	"2ypi@B"	1	244	2	245	"Wine"	"NA"
"YDR050C"	"1ypi@A"	1	244	2	245	"Wine"	"NA"
"YDR050C"	"1ypi@B"	1	244	2	245	"Wine"	"NA"
"YKL069W"	"1f5m@A"	1	174	4	177	"Wine"	"0.0695"
"YKL069W"	"1f5m@B"	1	175	3	177	"Wine"	"0.0473"
"YKL069W"	"3ko6@A"	1	174	4	177	"Wine"	"0.0527"
"YKL069W"	"3ko6@B"	1	174	4	177	"Wine"	"0.0487"
"YDR226W"	"2aky@A"	1	217	5	221	"Wine"	"0.9834"
"YDR226W"	"1aky@A"	1	217	5	221	"Wine"	"0.9819"
"YOL064C"	"1ka0@A"	1	351	3	353	"Wine"	"0.8753"
"YOL064C"	"1ka1@A"	1	352	2	353	"Wine"	"0.8639"
"YOL064C"	"1qgx@A"	1	352	2	353	"Wine"	"0.8648"
"YOL064C"	"1k9z@A"	1	352	2	353	"Wine"	"0.8846"
"YOL064C"	"1k9y@A"	1	352	2	353	"Wine"	"0.8615"
"YDR044W"	"1tkl@A"	1	325	4	328	"Wine"	"0.1965"
"YDR044W"	"1tkl@B"	1	325	4	328	"Wine"	"0.1991"
"YDR044W"	"1tlb@A"	1	326	3	328	"Wine"	"0.1985"
"YDR044W"	"1tlb@D"	1	326	3	328	"Wine"	"0.2065"
"YDR044W"	"1tlb@Q"	1	326	3	328	"Wine"	"0.2069"
"YDR044W"	"1tlb@S"	1	326	3	328	"Wine"	"0.2029"
"YDR044W"	"1tlb@U"	1	326	3	328	"Wine"	"0.2063"
"YDR044W"	"1tlb@W"	1	326	3	328	"Wine"	"0.2042"
"YNL102W"	"3oiq@B"	1	30	216	245	"Wine"	"NA"
"YNL102W"	"3flo@B"	1	178	1273	1450	"Wine"	"0.1369"
"YNL102W"	"3flo@D"	1	178	1273	1450	"Wine"	"0.1311"
"YNL102W"	"3flo@F"	1	178	1273	1450	"Wine"	"0.1379"
"YNL102W"	"3flo@H"	1	178	1273	1450	"Wine"	"0.1324"
"YIL053W"	"2qlt@A"	2	246	1	245	"Wine"	"0.1331"
"YDL066W"	"2qfy@A"	1	409	17	425	"Wine"	"0.647"
"YDL066W"	"2qfy@B"	1	409	16	424	"Wine"	"0.6386"
"YDL066W"	"2qfy@C"	1	409	16	424	"Wine"	"0.642"
"YDL066W"	"2qfy@D"	1	409	17	425	"Wine"	"0.6399"
"YDL066W"	"2qfy@E"	1	409	16	424	"Wine"	"0.642"
"YDL066W"	"2qfy@F"	1	409	17	425	"Wine"	"0.6453"
"YDL066W"	"2qfx@A"	1	408	17	424	"Wine"	"0.6546"
"YDL066W"	"2qfx@B"	1	408	17	424	"Wine"	"0.6611"
"YDL066W"	"2qfx@C"	1	408	17	424	"Wine"	"0.6633"
"YDL066W"	"2qfx@D"	1	408	17	424	"Wine"	"0.6502"
"YDL066W"	"2qfx@E"	1	408	17	424	"Wine"	"0.6487"
"YDL066W"	"2qfx@F"	1	408	17	424	"Wine"	"0.6607"
"YDL066W"	"2qfw@A"	1	404	18	421	"Wine"	"0.6569"
"YDL066W"	"2qfw@B"	1	406	19	424	"Wine"	"0.6463"
"YDL066W"	"2qfw@C"	1	408	18	425	"Wine"	"0.6452"
"YDL066W"	"2qfw@D"	1	410	16	425	"Wine"	"0.6508"
"YDL066W"	"2qfw@E"	1	407	18	424	"Wine"	"0.653"
"YDL066W"	"2qfw@F"	1	409	17	425	"Wine"	"0.6435"
"YDL066W"	"2qfv@A"	1	408	17	424	"Wine"	"0.6737"
"YDL066W"	"2qfv@B"	1	406	19	424	"Wine"	"0.6481"
"YDL066W"	"2qfv@C"	1	404	18	421	"Wine"	"0.6517"
"YDL066W"	"2qfv@D"	1	408	17	424	"Wine"	"0.6598"
"YGL245W"	"2hsm@A"	1	178	1	178	"Wine"	"0.7656"
"YGL245W"	"2hrk@A"	1	173	2	174	"Wine"	"0.3753"
"YGL245W"	"2hra@A"	1	178	1	178	"Wine"	"0.7817"
"YGL245W"	"2hra@B"	4	176	1	173	"Wine"	"0.3735"
"YKL212W"	"3lwt@X"	2	450	1	449	"Wine"	"0.7347"
"YMR272C"	"4zr1@A"	1	268	117	384	"Wine"	"0.0175"
"YMR272C"	"4zr1@B"	1	268	117	384	"Wine"	"0.0184"
"YLL018C"	"1asz@A"	1	490	68	557	"Wine"	"0.3473"
"YLL018C"	"1asz@B"	1	490	68	557	"Wine"	"0.3258"
"YLL018C"	"1asy@A"	1	490	68	557	"Wine"	"0.3551"
"YLL018C"	"1asy@B"	1	490	68	557	"Wine"	"0.3565"
"YLL018C"	"1eov@A"	1	486	71	556	"Wine"	"0.3537"
"YJR104C"	"1jcv@A"	1	152	2	153	"Wine"	"NA"
"YJR104C"	"1yaz@A"	1	152	2	153	"Wine"	"NA"
"YJR104C"	"1sdy@A"	1	152	2	153	"Wine"	"NA"
"YJR104C"	"1sdy@B"	1	152	2	153	"Wine"	"NA"
"YJR104C"	"1sdy@C"	1	152	2	153	"Wine"	"NA"
"YJR104C"	"1sdy@D"	1	152	2	153	"Wine"	"NA"
"YJR104C"	"1yso@A"	1	152	2	153	"Wine"	"NA"
"YJR104C"	"2jcw@A"	1	152	2	153	"Wine"	"NA"
"YJR104C"	"1f1g@A"	1	152	2	153	"Wine"	"NA"
"YJR104C"	"1f1g@B"	1	152	2	153	"Wine"	"NA"
"YJR104C"	"1f1g@C"	1	152	2	153	"Wine"	"NA"
"YJR104C"	"1f1g@D"	1	152	2	153	"Wine"	"NA"
"YJR104C"	"1f1g@E"	1	152	2	153	"Wine"	"NA"
"YJR104C"	"1f1g@F"	1	152	2	153	"Wine"	"NA"
"YJR104C"	"1b4l@A"	1	152	2	153	"Wine"	"NA"
"YBR149W"	"4ijc@A"	1	329	15	343	"Wine"	"0.5302"
"YBR149W"	"4ijc@B"	1	329	15	343	"Wine"	"0.5487"
"YBR149W"	"4ijr@A"	1	328	15	342	"Wine"	"0.5524"
"YBR149W"	"4ijr@C"	1	328	15	342	"Wine"	"0.5506"
"YGR144W"	"3fpz@A"	1	309	16	324	"Wine"	"0.2239"
"YML120C"	"4g6h@A"	1	472	42	513	"Wine"	"0.1183"
"YML120C"	"4g6h@B"	1	472	42	513	"Wine"	"0.1215"
"YML120C"	"4g73@A"	1	472	42	513	"Wine"	"0.1171"
"YML120C"	"4g73@B"	1	472	42	513	"Wine"	"0.1218"
"YOL097C"	"3kt3@A"	1	407	17	423	"Wine"	"0.8211"
"YOL097C"	"3kt3@B"	1	403	21	423	"Wine"	"0.637"
"YOL097C"	"3kt3@C"	1	401	23	423	"Wine"	"0.6271"
"YOL097C"	"3kt3@D"	1	407	17	423	"Wine"	"0.8315"
"YOL097C"	"3kt6@A"	1	408	17	424	"Wine"	"0.8179"
"YOL097C"	"3kt6@B"	1	403	22	424	"Wine"	"0.6248"
"YOL097C"	"3kt6@C"	1	403	22	424	"Wine"	"0.6177"
"YOL097C"	"3kt6@D"	1	408	17	424	"Wine"	"0.8113"
"YOL097C"	"3kt8@A"	1	406	18	423	"Wine"	"0.6158"
"YOL097C"	"3kt8@B"	1	401	23	423	"Wine"	"0.6292"
"YOL097C"	"3kt8@C"	1	403	23	425	"Wine"	"0.6253"
"YOL097C"	"3kt8@D"	1	408	16	423	"Wine"	"0.8132"
"YBR034C"	"1g6q@2"	1	320	29	348	"Wine"	"0.0041"
"YBR034C"	"1g6q@3"	1	319	30	348	"Wine"	"0.0048"
"YBR034C"	"1g6q@4"	1	318	31	348	"Wine"	"0.0047"
"YBR034C"	"1g6q@5"	1	321	28	348	"Wine"	"0.0049"
"YBR034C"	"1g6q@6"	1	320	29	348	"Wine"	"0.0042"
"YOR143C"	"1ig0@A"	1	315	3	317	"Wine"	"0.3728"
"YOR143C"	"1ig0@B"	1	317	1	317	"Wine"	"0.4025"
"YIL160C"	"1afw@B"	1	385	25	409	"Wine"	"0.6064"
"YMR226C"	"3rku@A"	2	263	1	262	"Wine"	"0.0674"
"YMR226C"	"3rku@B"	2	263	1	262	"Wine"	"0.0637"
"YMR226C"	"3rku@C"	2	263	1	262	"Wine"	"0.07"
"YMR226C"	"3rku@D"	2	263	1	262	"Wine"	"0.0667"
"YDR341C"	"1f7u@A"	1	606	2	607	"Wine"	"0.2313"
"YDR341C"	"1f7v@A"	1	605	2	606	"Wine"	"0.2231"
"YDR341C"	"1bs2@A"	1	603	5	607	"Wine"	"0.2101"
"YDR232W"	"5txr@A"	1	478	70	547	"Wine"	"0.6141"
"YCR083W"	"2oe1@A"	1	106	22	127	"Wine"	"0.8"
"YCR083W"	"2oe1@B"	1	106	22	127	"Wine"	"0.7936"
"YCR083W"	"2oe3@A"	1	106	22	127	"Wine"	"0.7789"
"YCR083W"	"2oe3@B"	1	104	24	127	"Wine"	"0.8173"
"YCR083W"	"2oe0@A"	1	106	22	127	"Wine"	"0.8039"
"YCR083W"	"2oe0@B"	1	106	22	127	"Wine"	"0.7979"
"YDR353W"	"3d8x@A"	1	317	2	318	"Wine"	"0.4866"
"YDR353W"	"3d8x@B"	1	317	2	318	"Wine"	"0.4786"
"YDR353W"	"3itj@A"	1	316	2	317	"Wine"	"0.4522"
"YDR353W"	"3itj@B"	2	318	2	318	"Wine"	"0.4507"
"YOR251C"	"3utn@X"	1	303	1	303	"Wine"	"0.6996"
"YGR264C"	"2hsn@A"	1	156	1	156	"Wine"	"0.604"
"YNR016C"	"1w96@C"	1	535	14	548	"Wine"	"0.834"
"YGL187C"	"1hr8@O"	1	13	7	19	"Wine"	"NA"
"YGL187C"	"1hr8@Q"	1	10	10	19	"Wine"	"NA"
"YFL018C"	"1jeh@A"	1	478	22	499	"Wine"	"0.7493"
"YFL018C"	"1jeh@B"	1	478	22	499	"Wine"	"0.7708"
"YFL018C"	"1v59@A"	1	478	22	499	"Wine"	"0.7522"
"YFL018C"	"1v59@B"	1	478	22	499	"Wine"	"0.7709"
"YGR209C"	"2fa4@A"	1	101	1	101	"Wine"	"NA"
"YGR209C"	"2fa4@B"	1	101	1	101	"Wine"	"NA"
"YLL060C"	"3erg@A"	1	200	19	218	"Wine"	"0.9812"
"YLL060C"	"3erg@B"	1	200	19	218	"Wine"	"0.9836"
"YLL060C"	"3ibh@A"	1	200	19	218	"Wine"	"0.9846"
"YLL060C"	"3erf@A"	1	200	19	218	"Wine"	"0.9847"
"YGR020C"	"4rnd@B"	1	118	1	118	"Wine"	"NA"
"YGR020C"	"4rnd@D"	1	113	2	114	"Wine"	"NA"
"YLR043C"	"3f3q@A"	8	105	2	99	"Wine"	"0.7183"
"YEL051W"	"4rnd@A"	1	175	27	201	"Wine"	"NA"
"YEL051W"	"4rnd@C"	1	163	37	199	"Wine"	"NA"
"YOR332W"	"4dl0@E"	1	223	2	224	"Wine"	"NA"
"YOR332W"	"4dl0@J"	1	223	2	224	"Wine"	"NA"
"YOR332W"	"4efa@E"	1	225	2	226	"Wine"	"NA"
"YPR074C"	"1tkc@A"	1	678	3	680	"Wine"	"0.3995"
"YPR074C"	"1tkc@B"	1	678	3	680	"Wine"	"0.4011"
"YPR074C"	"1tkb@A"	1	678	3	680	"Wine"	"0.4372"
"YPR074C"	"1tkb@B"	1	678	3	680	"Wine"	"0.3908"
"YPR074C"	"1ngs@A"	1	675	3	677	"Wine"	"0.428"
"YPR074C"	"1ngs@B"	1	675	3	677	"Wine"	"0.4275"
"YPR074C"	"1trk@A"	1	675	3	677	"Wine"	"0.4249"
"YPR074C"	"1trk@B"	1	675	3	677	"Wine"	"0.4023"
"YPR074C"	"1gpu@A"	1	675	3	677	"Wine"	"0.4187"
"YPR074C"	"1gpu@B"	1	675	3	677	"Wine"	"0.4139"
"YPR074C"	"1tka@A"	1	678	3	680	"Wine"	"0.4247"
"YPR074C"	"1tka@B"	1	678	3	680	"Wine"	"0.4055"
"YKR003W"	"4b2z@A"	1	397	36	432	"Wine"	"0.5266"
"YKR003W"	"4b2z@B"	1	398	35	432	"Wine"	"0.5282"
