"locus"	"pdbid"	"qstart2"	"qend2"	"sstart2"	"send2"	"strain_type"	"p_value"
"YBR199W"	"5a07@A"	1	389	70	458	"bioethanol"	"0.8078"
"YBR199W"	"5a07@B"	1	388	71	458	"bioethanol"	"0.8201"
"YJR057W"	"3tmk@A"	1	213	1	213	"bioethanol"	"0.8986"
"YJR057W"	"3tmk@B"	1	213	1	213	"bioethanol"	"0.887"
"YJR057W"	"3tmk@D"	1	211	3	213	"bioethanol"	"0.8942"
"YJR057W"	"3tmk@E"	1	212	2	213	"bioethanol"	"0.9059"
"YJR057W"	"3tmk@F"	1	213	1	213	"bioethanol"	"0.8834"
"YJR057W"	"3tmk@G"	1	212	2	213	"bioethanol"	"0.9058"
"YJR057W"	"3tmk@H"	1	211	3	213	"bioethanol"	"0.8958"
"YBL098W"	"4j34@A"	1	376	2	377	"bioethanol"	"0.0695"
"YBL098W"	"4j34@B"	2	386	1	385	"bioethanol"	"0.0741"
"YDR454C"	"1ex7@A"	1	184	2	185	"bioethanol"	"NA"
"YDR454C"	"1ex6@A"	1	184	2	185	"bioethanol"	"NA"
"YDR454C"	"1ex6@B"	1	184	2	185	"bioethanol"	"NA"
"YJR121W"	"3ofn@E"	1	469	40	508	"bioethanol"	"NA"
"YJR121W"	"3ofn@W"	1	468	41	508	"bioethanol"	"NA"
"YJR121W"	"3zia@D"	1	466	39	504	"bioethanol"	"NA"
"YJR121W"	"3zia@E"	1	464	41	504	"bioethanol"	"NA"
"YJR121W"	"3zia@F"	1	465	40	504	"bioethanol"	"NA"
"YJR121W"	"3zia@N"	1	466	39	504	"bioethanol"	"NA"
"YJR121W"	"3zia@O"	1	464	41	504	"bioethanol"	"NA"
"YJR121W"	"3zia@P"	1	465	40	504	"bioethanol"	"NA"
"YJR121W"	"3oe7@E"	1	468	41	508	"bioethanol"	"NA"
"YJR121W"	"3oe7@N"	1	470	39	508	"bioethanol"	"NA"
"YJR121W"	"3oe7@W"	1	467	41	507	"bioethanol"	"NA"
"YJR121W"	"3oee@D"	1	466	39	504	"bioethanol"	"NA"
"YJR121W"	"3oee@E"	1	464	41	504	"bioethanol"	"NA"
"YJR121W"	"3oee@F"	1	465	40	504	"bioethanol"	"NA"
"YJR121W"	"3oee@W"	1	467	41	507	"bioethanol"	"NA"
"YJR121W"	"2hld@D"	1	466	39	504	"bioethanol"	"NA"
"YJR121W"	"2hld@E"	1	464	41	504	"bioethanol"	"NA"
"YJR121W"	"2hld@F"	1	465	40	504	"bioethanol"	"NA"
"YJR121W"	"2hld@M"	1	466	39	504	"bioethanol"	"NA"
"YJR121W"	"2hld@N"	1	467	39	505	"bioethanol"	"NA"
"YJR121W"	"2hld@O"	1	467	40	506	"bioethanol"	"NA"
"YJR121W"	"2hld@W"	1	467	41	507	"bioethanol"	"NA"
"YGL018C"	"3uo3@A"	1	174	8	181	"bioethanol"	"NA"
"YDR513W"	"3d4m@A"	1	109	35	143	"bioethanol"	"NA"
"YDR513W"	"3ctg@A"	1	108	36	143	"bioethanol"	"NA"
"YDR513W"	"3ctf@A"	1	108	36	143	"bioethanol"	"NA"
"YPL135W"	"5tre@a"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@b"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@c"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@d"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@e"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@f"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@g"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@h"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@i"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@j"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@k"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@l"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@m"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@n"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@o"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@p"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@q"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@r"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@s"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@t"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@u"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@v"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@w"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5tre@x"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@a"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@b"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@c"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@d"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@e"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@f"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@g"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@h"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@i"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@j"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@k"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@l"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@m"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@n"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@o"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@p"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@q"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@r"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@s"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@t"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@u"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@v"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@w"	5	142	28	165	"bioethanol"	"NA"
"YPL135W"	"5t0v@x"	5	142	28	165	"bioethanol"	"NA"
"YKL024C"	"1ukz@A"	1	194	9	202	"bioethanol"	"0.154"
"YKL024C"	"1uky@A"	1	194	9	202	"bioethanol"	"0.159"
"YJL153C"	"1p1k@A"	1	521	9	529	"bioethanol"	"0.8548"
"YJL153C"	"1jki@A"	1	521	9	529	"bioethanol"	"0.8561"
"YJL153C"	"1jki@B"	1	520	10	529	"bioethanol"	"0.8494"
"YJL153C"	"1p1j@A"	1	521	9	529	"bioethanol"	"0.8531"
"YJL153C"	"1rm0@A"	1	521	9	529	"bioethanol"	"0.8564"
"YNL113W"	"4c3h@K"	9	103	48	142	"bioethanol"	"NA"
"YNL113W"	"4c3j@K"	9	103	48	142	"bioethanol"	"NA"
"YNL113W"	"4c2m@K"	7	101	48	142	"bioethanol"	"NA"
"YNL113W"	"4c2m@Z"	6	100	48	142	"bioethanol"	"NA"
"YNL113W"	"4c3i@K"	9	103	48	142	"bioethanol"	"NA"
"YNL113W"	"6eu3@K"	7	101	48	142	"bioethanol"	"NA"
"YOR126C"	"3mil@A"	1	238	1	238	"bioethanol"	"0.8812"
"YOR126C"	"3mil@B"	1	234	1	234	"bioethanol"	"0.8954"
"YMR099C"	"2ciq@A"	1	285	2	286	"bioethanol"	"NA"
"YMR099C"	"2cis@A"	1	284	2	285	"bioethanol"	"NA"
"YMR099C"	"2cir@A"	1	284	2	285	"bioethanol"	"NA"
"YOR207C"	"6eu3@B"	1	1114	36	1149	"bioethanol"	"NA"
"YDR533C"	"4qyx@A"	1	231	2	232	"bioethanol"	"NA"
"YBR249C"	"1hfb@C"	1	334	23	356	"bioethanol"	"NA"
"YBR249C"	"1hfb@F"	1	334	23	356	"bioethanol"	"NA"
"YGL070C"	"3m3y@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"4bxx@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"6bm4@I"	1	115	2	116	"bioethanol"	"NA"
"YGL070C"	"6blp@I"	1	115	2	116	"bioethanol"	"NA"
"YGL070C"	"3s1n@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"3rzd@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"3s2d@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"5sva@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"3cqz@I"	1	121	2	122	"bioethanol"	"NA"
"YGL070C"	"1twg@I"	1	121	1	121	"bioethanol"	"NA"
"YGL070C"	"4by7@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"3hou@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"3hou@U"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"1i6h@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"3gtl@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"1twf@I"	1	122	1	122	"bioethanol"	"NA"
"YGL070C"	"1i50@I"	1	122	1	122	"bioethanol"	"NA"
"YGL070C"	"2nvt@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"1twa@I"	1	121	1	121	"bioethanol"	"NA"
"YGL070C"	"3s14@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"3s15@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"4y7n@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"2nvq@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"3s1q@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"3po3@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"3s16@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"3s2h@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"6bqf@I"	1	115	2	116	"bioethanol"	"NA"
"YGL070C"	"1twc@I"	1	121	1	121	"bioethanol"	"NA"
"YGL070C"	"3po2@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"3rzo@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"3s1m@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"1i3q@I"	1	122	1	122	"bioethanol"	"NA"
"YGL070C"	"3s1r@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"3s17@I"	1	119	2	120	"bioethanol"	"NA"
"YGL070C"	"1k83@I"	1	122	1	122	"bioethanol"	"NA"
"YDR529C"	"4pd4@G"	1	126	2	127	"bioethanol"	"NA"
"YDR529C"	"2ibz@F"	1	111	3	113	"bioethanol"	"NA"
"YDR529C"	"1kyo@G"	1	125	3	127	"bioethanol"	"NA"
"YDR529C"	"1kyo@R"	1	125	3	127	"bioethanol"	"NA"
"YDR529C"	"1p84@G"	1	111	3	113	"bioethanol"	"NA"
"YDR529C"	"3cx5@G"	1	112	2	113	"bioethanol"	"NA"
"YDR529C"	"3cx5@R"	1	112	2	113	"bioethanol"	"NA"
"YDR529C"	"1kb9@G"	1	111	3	113	"bioethanol"	"NA"
"YDR529C"	"1ezv@F"	1	111	3	113	"bioethanol"	"NA"
"YDR529C"	"3cxh@G"	1	111	3	113	"bioethanol"	"NA"
"YDR529C"	"3cxh@R"	1	111	3	113	"bioethanol"	"NA"
"YMR301C"	"4myh@A"	1	593	98	690	"bioethanol"	"NA"
"YMR301C"	"4myh@B"	1	593	98	690	"bioethanol"	"NA"
"YMR301C"	"4myh@C"	1	593	98	690	"bioethanol"	"NA"
"YMR301C"	"4myc@A"	1	593	98	690	"bioethanol"	"NA"
"YMR301C"	"4myc@B"	1	593	98	690	"bioethanol"	"NA"
"YMR301C"	"4myc@C"	1	593	98	690	"bioethanol"	"NA"
"YGL040C"	"1gjp@A"	1	339	1	339	"bioethanol"	"NA"
"YGL040C"	"1ohl@A"	1	339	1	339	"bioethanol"	"NA"
"YGL040C"	"1eb3@A"	1	339	1	339	"bioethanol"	"NA"
"YGL040C"	"1w31@A"	1	339	1	339	"bioethanol"	"NA"
"YGL040C"	"1h7n@A"	1	339	1	339	"bioethanol"	"NA"
"YGL040C"	"1h7r@A"	1	339	1	339	"bioethanol"	"NA"
"YGL040C"	"1h7o@A"	1	339	1	339	"bioethanol"	"NA"
"YGL040C"	"1h7p@A"	1	339	1	339	"bioethanol"	"NA"
"YLR286C"	"2uy3@A"	1	282	26	307	"bioethanol"	"NA"
"YLR286C"	"4txe@A"	1	283	25	307	"bioethanol"	"NA"
"YOR334W"	"3rkg@A"	1	256	48	303	"bioethanol"	"NA"
"YNL248C"	"4c2m@M"	1	108	8	115	"bioethanol"	"0.8413"
"YNL229C"	"1jzr@C"	1	255	100	354	"bioethanol"	"NA"
"YNL229C"	"1jzr@D"	1	259	96	354	"bioethanol"	"NA"
"YNL229C"	"1g6y@A"	1	242	109	350	"bioethanol"	"NA"
"YNL229C"	"1g6y@B"	1	256	98	353	"bioethanol"	"NA"
"YNL229C"	"1g6w@C"	1	254	100	353	"bioethanol"	"NA"
"YNL229C"	"1g6w@D"	1	258	96	353	"bioethanol"	"NA"
"YNL229C"	"1k0b@C"	1	254	100	353	"bioethanol"	"NA"
"YNL229C"	"1k0b@D"	1	258	96	353	"bioethanol"	"NA"
"YCL035C"	"3c1r@A"	2	96	1	95	"bioethanol"	"NA"
"YCL035C"	"3c1s@A"	1	92	2	93	"bioethanol"	"NA"
"YOL005C"	"3m3y@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"6bm4@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"6blp@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3s1n@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3rzd@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3s2d@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3cqz@K"	1	113	2	114	"bioethanol"	"NA"
"YOL005C"	"1twg@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3hou@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3hou@W"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"1i6h@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3gtl@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"1twf@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"1i50@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"2nvt@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"1twa@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3s14@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3s15@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"4y7n@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"2nvq@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3s1q@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"5ot2@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3po3@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3s16@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3s2h@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"6bqf@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"1twc@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3rzo@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3s1m@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3j1n@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"1i3q@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3s1r@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"3s17@K"	1	114	1	114	"bioethanol"	"NA"
"YOL005C"	"1k83@K"	1	114	1	114	"bioethanol"	"NA"
"YLR011W"	"1t0i@A"	1	179	1	179	"bioethanol"	"0.8878"
"YDR256C"	"1a4e@A"	1	485	15	499	"bioethanol"	"NA"
"YDR256C"	"1a4e@B"	1	485	15	499	"bioethanol"	"NA"
"YDR256C"	"1a4e@C"	1	485	15	499	"bioethanol"	"NA"
"YDR256C"	"1a4e@D"	1	485	15	499	"bioethanol"	"NA"
"YBR011C"	"1m38@A"	1	276	2	277	"bioethanol"	"NA"
"YBR011C"	"1m38@B"	1	276	2	277	"bioethanol"	"NA"
"YDR050C"	"7tim@A"	1	244	2	245	"bioethanol"	"NA"
"YDR050C"	"7tim@B"	1	244	2	245	"bioethanol"	"NA"
"YDR050C"	"2ypi@A"	1	244	2	245	"bioethanol"	"NA"
"YDR050C"	"2ypi@B"	1	244	2	245	"bioethanol"	"NA"
"YDR050C"	"1ypi@A"	1	244	2	245	"bioethanol"	"NA"
"YDR050C"	"1ypi@B"	1	244	2	245	"bioethanol"	"NA"
"YKL069W"	"1f5m@A"	1	174	4	177	"bioethanol"	"NA"
"YKL069W"	"1f5m@B"	1	175	3	177	"bioethanol"	"NA"
"YKL069W"	"3ko6@A"	1	174	4	177	"bioethanol"	"NA"
"YKL069W"	"3ko6@B"	1	174	4	177	"bioethanol"	"NA"
"YDR226W"	"2aky@A"	1	217	5	221	"bioethanol"	"NA"
"YDR226W"	"1aky@A"	1	217	5	221	"bioethanol"	"NA"
"YOL064C"	"1ka0@A"	1	351	3	353	"bioethanol"	"0.3688"
"YOL064C"	"1ka1@A"	1	352	2	353	"bioethanol"	"0.3767"
"YOL064C"	"1qgx@A"	1	352	2	353	"bioethanol"	"0.3688"
"YOL064C"	"1k9z@A"	1	352	2	353	"bioethanol"	"0.3685"
"YOL064C"	"1k9y@A"	1	352	2	353	"bioethanol"	"0.3746"
"YDR044W"	"1tkl@A"	1	325	4	328	"bioethanol"	"NA"
"YDR044W"	"1tkl@B"	1	325	4	328	"bioethanol"	"NA"
"YDR044W"	"1tlb@A"	1	326	3	328	"bioethanol"	"NA"
"YDR044W"	"1tlb@D"	1	326	3	328	"bioethanol"	"NA"
"YDR044W"	"1tlb@Q"	1	326	3	328	"bioethanol"	"NA"
"YDR044W"	"1tlb@S"	1	326	3	328	"bioethanol"	"NA"
"YDR044W"	"1tlb@U"	1	326	3	328	"bioethanol"	"NA"
"YDR044W"	"1tlb@W"	1	326	3	328	"bioethanol"	"NA"
"YNL102W"	"3oiq@B"	1	30	216	245	"bioethanol"	"NA"
"YNL102W"	"3flo@B"	1	178	1273	1450	"bioethanol"	"NA"
"YNL102W"	"3flo@D"	1	178	1273	1450	"bioethanol"	"NA"
"YNL102W"	"3flo@F"	1	178	1273	1450	"bioethanol"	"NA"
"YNL102W"	"3flo@H"	1	178	1273	1450	"bioethanol"	"NA"
"YIL053W"	"2qlt@A"	2	246	1	245	"bioethanol"	"NA"
"YDL066W"	"2qfy@A"	1	409	17	425	"bioethanol"	"NA"
"YDL066W"	"2qfy@B"	1	409	16	424	"bioethanol"	"NA"
"YDL066W"	"2qfy@C"	1	409	16	424	"bioethanol"	"NA"
"YDL066W"	"2qfy@D"	1	409	17	425	"bioethanol"	"NA"
"YDL066W"	"2qfy@E"	1	409	16	424	"bioethanol"	"NA"
"YDL066W"	"2qfy@F"	1	409	17	425	"bioethanol"	"NA"
"YDL066W"	"2qfx@A"	1	408	17	424	"bioethanol"	"NA"
"YDL066W"	"2qfx@B"	1	408	17	424	"bioethanol"	"NA"
"YDL066W"	"2qfx@C"	1	408	17	424	"bioethanol"	"NA"
"YDL066W"	"2qfx@D"	1	408	17	424	"bioethanol"	"NA"
"YDL066W"	"2qfx@E"	1	408	17	424	"bioethanol"	"NA"
"YDL066W"	"2qfx@F"	1	408	17	424	"bioethanol"	"NA"
"YDL066W"	"2qfw@A"	1	404	18	421	"bioethanol"	"NA"
"YDL066W"	"2qfw@B"	1	406	19	424	"bioethanol"	"NA"
"YDL066W"	"2qfw@C"	1	408	18	425	"bioethanol"	"NA"
"YDL066W"	"2qfw@D"	1	410	16	425	"bioethanol"	"NA"
"YDL066W"	"2qfw@E"	1	407	18	424	"bioethanol"	"NA"
"YDL066W"	"2qfw@F"	1	409	17	425	"bioethanol"	"NA"
"YDL066W"	"2qfv@A"	1	408	17	424	"bioethanol"	"NA"
"YDL066W"	"2qfv@B"	1	406	19	424	"bioethanol"	"NA"
"YDL066W"	"2qfv@C"	1	404	18	421	"bioethanol"	"NA"
"YDL066W"	"2qfv@D"	1	408	17	424	"bioethanol"	"NA"
"YGL245W"	"2hsm@A"	1	178	1	178	"bioethanol"	"NA"
"YGL245W"	"2hrk@A"	1	173	2	174	"bioethanol"	"NA"
"YGL245W"	"2hra@A"	1	178	1	178	"bioethanol"	"NA"
"YGL245W"	"2hra@B"	4	176	1	173	"bioethanol"	"NA"
"YKL212W"	"3lwt@X"	2	450	1	449	"bioethanol"	"NA"
"YMR272C"	"4zr1@A"	1	268	117	384	"bioethanol"	"NA"
"YMR272C"	"4zr1@B"	1	268	117	384	"bioethanol"	"NA"
"YLL018C"	"1asz@A"	1	490	68	557	"bioethanol"	"NA"
"YLL018C"	"1asz@B"	1	490	68	557	"bioethanol"	"NA"
"YLL018C"	"1asy@A"	1	490	68	557	"bioethanol"	"NA"
"YLL018C"	"1asy@B"	1	490	68	557	"bioethanol"	"NA"
"YLL018C"	"1eov@A"	1	486	71	556	"bioethanol"	"NA"
"YJR104C"	"1jcv@A"	1	152	2	153	"bioethanol"	"NA"
"YJR104C"	"1yaz@A"	1	152	2	153	"bioethanol"	"NA"
"YJR104C"	"1sdy@A"	1	152	2	153	"bioethanol"	"NA"
"YJR104C"	"1sdy@B"	1	152	2	153	"bioethanol"	"NA"
"YJR104C"	"1sdy@C"	1	152	2	153	"bioethanol"	"NA"
"YJR104C"	"1sdy@D"	1	152	2	153	"bioethanol"	"NA"
"YJR104C"	"1yso@A"	1	152	2	153	"bioethanol"	"NA"
"YJR104C"	"2jcw@A"	1	152	2	153	"bioethanol"	"NA"
"YJR104C"	"1f1g@A"	1	152	2	153	"bioethanol"	"NA"
"YJR104C"	"1f1g@B"	1	152	2	153	"bioethanol"	"NA"
"YJR104C"	"1f1g@C"	1	152	2	153	"bioethanol"	"NA"
"YJR104C"	"1f1g@D"	1	152	2	153	"bioethanol"	"NA"
"YJR104C"	"1f1g@E"	1	152	2	153	"bioethanol"	"NA"
"YJR104C"	"1f1g@F"	1	152	2	153	"bioethanol"	"NA"
"YJR104C"	"1b4l@A"	1	152	2	153	"bioethanol"	"NA"
"YBR149W"	"4ijc@A"	1	329	15	343	"bioethanol"	"0.0733"
"YBR149W"	"4ijc@B"	1	329	15	343	"bioethanol"	"0.0695"
"YBR149W"	"4ijr@A"	1	328	15	342	"bioethanol"	"0.0785"
"YBR149W"	"4ijr@C"	1	328	15	342	"bioethanol"	"0.0724"
"YGR144W"	"3fpz@A"	1	309	16	324	"bioethanol"	"0.9904"
"YML120C"	"4g6h@A"	1	472	42	513	"bioethanol"	"0.9662"
"YML120C"	"4g6h@B"	1	472	42	513	"bioethanol"	"0.9692"
"YML120C"	"4g73@A"	1	472	42	513	"bioethanol"	"0.9632"
"YML120C"	"4g73@B"	1	472	42	513	"bioethanol"	"0.9658"
"YOL097C"	"3kt3@A"	1	407	17	423	"bioethanol"	"0.9676"
"YOL097C"	"3kt3@B"	1	403	21	423	"bioethanol"	"NA"
"YOL097C"	"3kt3@C"	1	401	23	423	"bioethanol"	"NA"
"YOL097C"	"3kt3@D"	1	407	17	423	"bioethanol"	"0.9658"
"YOL097C"	"3kt6@A"	1	408	17	424	"bioethanol"	"0.9688"
"YOL097C"	"3kt6@B"	1	403	22	424	"bioethanol"	"NA"
"YOL097C"	"3kt6@C"	1	403	22	424	"bioethanol"	"NA"
"YOL097C"	"3kt6@D"	1	408	17	424	"bioethanol"	"0.9705"
"YOL097C"	"3kt8@A"	1	406	18	423	"bioethanol"	"NA"
"YOL097C"	"3kt8@B"	1	401	23	423	"bioethanol"	"NA"
"YOL097C"	"3kt8@C"	1	403	23	425	"bioethanol"	"NA"
"YOL097C"	"3kt8@D"	1	408	16	423	"bioethanol"	"0.9725"
"YBR034C"	"1g6q@2"	1	320	29	348	"bioethanol"	"NA"
"YBR034C"	"1g6q@3"	1	319	30	348	"bioethanol"	"NA"
"YBR034C"	"1g6q@4"	1	318	31	348	"bioethanol"	"NA"
"YBR034C"	"1g6q@5"	1	321	28	348	"bioethanol"	"NA"
"YBR034C"	"1g6q@6"	1	320	29	348	"bioethanol"	"NA"
"YOR143C"	"1ig0@A"	1	315	3	317	"bioethanol"	"0.8641"
"YOR143C"	"1ig0@B"	1	317	1	317	"bioethanol"	"0.8675"
"YIL160C"	"1afw@B"	1	385	25	409	"bioethanol"	"0.9794"
"YMR226C"	"3rku@A"	2	263	1	262	"bioethanol"	"NA"
"YMR226C"	"3rku@B"	2	263	1	262	"bioethanol"	"NA"
"YMR226C"	"3rku@C"	2	263	1	262	"bioethanol"	"NA"
"YMR226C"	"3rku@D"	2	263	1	262	"bioethanol"	"NA"
"YDR341C"	"1f7u@A"	1	606	2	607	"bioethanol"	"0.9868"
"YDR341C"	"1f7v@A"	1	605	2	606	"bioethanol"	"0.9871"
"YDR341C"	"1bs2@A"	1	603	5	607	"bioethanol"	"0.9811"
"YDR232W"	"5txr@A"	1	478	70	547	"bioethanol"	"NA"
"YCR083W"	"2oe1@A"	1	106	22	127	"bioethanol"	"NA"
"YCR083W"	"2oe1@B"	1	106	22	127	"bioethanol"	"NA"
"YCR083W"	"2oe3@A"	1	106	22	127	"bioethanol"	"NA"
"YCR083W"	"2oe3@B"	1	104	24	127	"bioethanol"	"NA"
"YCR083W"	"2oe0@A"	1	106	22	127	"bioethanol"	"NA"
"YCR083W"	"2oe0@B"	1	106	22	127	"bioethanol"	"NA"
"YDR353W"	"3d8x@A"	1	317	2	318	"bioethanol"	"NA"
"YDR353W"	"3d8x@B"	1	317	2	318	"bioethanol"	"NA"
"YDR353W"	"3itj@A"	1	316	2	317	"bioethanol"	"NA"
"YDR353W"	"3itj@B"	2	318	2	318	"bioethanol"	"NA"
"YOR251C"	"3utn@X"	1	303	1	303	"bioethanol"	"0.6107"
"YGR264C"	"2hsn@A"	1	156	1	156	"bioethanol"	"0.6406"
"YNR016C"	"1w96@C"	1	535	14	548	"bioethanol"	"NA"
"YGL187C"	"1hr8@O"	1	13	7	19	"bioethanol"	"NA"
"YGL187C"	"1hr8@Q"	1	10	10	19	"bioethanol"	"NA"
"YFL018C"	"1jeh@A"	1	478	22	499	"bioethanol"	"0.8322"
"YFL018C"	"1jeh@B"	1	478	22	499	"bioethanol"	"0.8302"
"YFL018C"	"1v59@A"	1	478	22	499	"bioethanol"	"0.8223"
"YFL018C"	"1v59@B"	1	478	22	499	"bioethanol"	"0.8084"
"YGR209C"	"2fa4@A"	1	101	1	101	"bioethanol"	"NA"
"YGR209C"	"2fa4@B"	1	101	1	101	"bioethanol"	"NA"
"YLL060C"	"3erg@A"	1	200	19	218	"bioethanol"	"0.278"
"YLL060C"	"3erg@B"	1	200	19	218	"bioethanol"	"0.2674"
"YLL060C"	"3ibh@A"	1	200	19	218	"bioethanol"	"0.2803"
